hidden_layers,hidden_size,learning_rate,stopwords,ngrams,err,time
100,1000,0.05,None,1,0.5856615747596305,7.770583788553874
100,1000,0.1,None,1,0.5852332197648396,5.9573573271433515
100,1000,0.5,None,1,0.5113640769411769,4.0991073449452715
100,1000,1,None,1,0.4640416134451269,4.126050392786662
1000,1,0.01,None,1,0.5751178672051237,23.17644190788269
1000,1,0.05,None,1,0.5826397230292739,7.737888654073079
1000,1,0.1,None,1,0.5809449506552234,5.729503393173218
1000,1,0.5,None,1,0.5019063701292817,4.122021993001302
1000,1,1,None,1,0.44456592096072495,4.1178639729817705
1000,10,0.01,None,1,0.5846547798653504,24.730151096979778
1000,10,0.05,None,1,0.5867376327348386,7.262290636698405
1000,10,0.1,None,1,0.5837159881284502,5.6936103502909345
1000,10,0.5,None,1,0.5179509402508683,4.1596464316050215
1000,10,1,None,1,0.45794117930597905,4.200992027918498
1000,100,0.01,None,1,0.580809935389159,25.825371662775677
1000,100,0.05,None,1,0.5875903764326141,8.31050181388855
1000,100,0.1,None,1,0.5893709231629686,6.658703565597534
1000,100,0.5,None,1,0.5012166597390749,4.169989665349324
1000,100,1,None,1,0.4450388297446343,4.189268032709758
1000,1000,0.01,None,1,0.5717418496870933,25.095773935317993
1000,1000,0.05,None,1,0.5844969239968639,8.937398751576742
1000,1000,0.1,None,1,0.5841257968720498,7.359435319900513
1000,1000,0.5,None,1,0.5139795320475603,5.512405236562093
1000,1000,1,None,1,0.42466465845421747,5.035283088684082
1,1,0.01,None,2,0.5430662080003303,71.49797010421753
1,1,0.05,None,2,0.5577769178323755,25.23162333170573
1,1,0.1,None,2,0.5637391126633021,19.477418343226116
1,1,0.5,None,2,0.46407201758772576,10.39263621966044
1,1,1,None,2,0.40824651320675387,10.41620167096456
1,10,0.01,None,2,0.536585734387144,60.170345624287926
1,10,0.05,None,2,0.560335635886883,31.6856054464976
1,10,0.1,None,2,0.5589603290770987,24.034876187642414
1,10,0.5,None,2,0.4462959604644845,10.414463678995768
1,10,1,None,2,0.4024012498991721,10.627150297164917
1,100,0.01,None,2,0.545769161783341,66.33293231328328
1,100,0.05,None,2,0.56177564809678,28.75004784266154
1,100,0.1,None,2,0.5532660497114547,19.687928835550945
1,100,0.5,None,2,0.4649696852300466,10.413349231084188
1,100,1,None,2,0.4040566737084464,10.430855751037598
1,1000,0.01,None,2,0.5457618792232047,77.16736857096355
1,1000,0.05,None,2,0.5590158981683216,37.9027365843455
1,1000,0.1,None,2,0.5484908982634775,17.359286228815716
1,1000,0.5,None,2,0.46093609986051765,10.532113234202066
1,1000,1,None,2,0.39631600850831156,10.438417116800943
10,1,0.01,None,2,0.5382220093525207,71.48644280433655
10,1,0.05,None,2,0.5658676790490509,31.407660722732544
