regularization,gamma,kernel,stopwords,n_grams,err,time
2.5,0.1,poly,None,2,0.19227961569877428,5.103441874186198
2.5,0.1,rbf,None,2,0.26000777578736184,5.8299560546875
2.5,0.1,sigmoid,None,2,0.3673727754296478,2.630561351776123
3,1e-05,linear,None,2,0.5590592736825385,3.5423593521118164
3,1e-05,poly,None,2,0.2652368535858648,5.612064361572266
3,1e-05,rbf,None,2,0.5018857118193282,4.7730231285095215
3,1e-05,sigmoid,None,2,0.47710446028379816,4.457767089207967
3,0.0001,linear,None,2,0.5590592736825385,3.5360390345255532
3,0.0001,poly,None,2,0.18859875423973324,4.927764097849528
3,0.0001,rbf,None,2,0.36518137067849477,5.601162910461426
3,0.0001,sigmoid,None,2,0.5713453855798659,4.729389031728108
3,0.001,linear,None,2,0.5590592736825385,3.5458596547444663
3,0.001,poly,None,2,0.19227961569877428,4.856493711471558
3,0.001,rbf,None,2,0.27126109075166793,6.513891855875651
3,0.001,sigmoid,None,2,0.5425962618017343,1.9146556854248047
3,0.01,linear,None,2,0.5590592736825385,3.570913871129354
3,0.01,poly,None,2,0.19227961569877428,4.963609377543132
3,0.01,rbf,None,2,0.2642293672487425,6.149488766988118
3,0.01,sigmoid,None,2,0.5663585819813339,2.014620065689087
3,0.1,linear,None,2,0.5590592736825385,3.546539624532064
3,0.1,poly,None,2,0.19227961569877428,4.841734886169434
3,0.1,rbf,None,2,0.26000777578736184,5.834150393803914
3,0.1,sigmoid,None,2,0.36960388934088334,2.6233766873677573
0.01,1e-05,linear,english,1,0.599370430119894,1.903058369954427
0.01,1e-05,poly,english,1,0.10593961604405461,2.4723664919535318
0.01,1e-05,rbf,english,1,0.17921537160968115,2.6289092699686685
0.01,1e-05,sigmoid,english,1,0.3716302019764938,2.5689736207326255
0.01,0.0001,linear,english,1,0.599370430119894,1.889084021250407
0.01,0.0001,poly,english,1,0.10593961604405461,2.4691270192464194
0.01,0.0001,rbf,english,1,0.28549232430620636,2.5836822191874185
0.01,0.0001,sigmoid,english,1,0.417977513843751,2.5859203338623047
0.01,0.001,linear,english,1,0.599370430119894,1.8936112721761067
0.01,0.001,poly,english,1,0.15066642908071107,2.405991315841675
0.01,0.001,rbf,english,1,0.27584532738391615,2.5532685915629068
0.01,0.001,sigmoid,english,1,0.36138290426893027,2.5511296590169272
0.01,0.01,linear,english,1,0.599370430119894,1.8977291584014893
0.01,0.01,poly,english,1,0.22211808771062425,2.412560304005941
0.01,0.01,rbf,english,1,0.25838194985705565,2.757902224858602
0.01,0.01,sigmoid,english,1,0.4295613259778526,2.36866561571757
0.01,0.1,linear,english,1,0.599370430119894,1.8967103163401287
0.01,0.1,poly,english,1,0.22125323148634168,2.3412042458852134
0.01,0.1,rbf,english,1,0.25783034045449754,2.5841406981150308
0.01,0.1,sigmoid,english,1,0.47266350950396685,2.2980922063191733
0.1,1e-05,linear,english,1,0.5975693714520696,1.9128037293752034
0.1,1e-05,poly,english,1,0.10593961604405461,2.4680850505828857
0.1,1e-05,rbf,english,1,0.17921537160968115,2.631326675415039
0.1,1e-05,sigmoid,english,1,0.3716302019764938,2.584733724594116
0.1,0.0001,linear,english,1,0.5975693714520696,1.9007683595021565
0.1,0.0001,poly,english,1,0.2537009815863627,2.4710569381713867
0.1,0.0001,rbf,english,1,0.34671819545946153,2.2935779889424643
0.1,0.0001,sigmoid,english,1,0.417977513843751,2.59501059850057
0.1,0.001,linear,english,1,0.5975693714520696,1.9215532143910725
0.1,0.001,poly,english,1,0.20567253141176042,2.3634486198425293
0.1,0.001,rbf,english,1,0.3021444076156377,2.3686395486195884
0.1,0.001,sigmoid,english,1,0.5294063871344529,1.980261246363322
0.1,0.01,linear,english,1,0.5975693714520696,1.9061800638834636
0.1,0.01,poly,english,1,0.22125323148634168,2.3368939558664956
0.1,0.01,rbf,english,1,0.25838194985705565,2.747223695119222
0.1,0.01,sigmoid,english,1,0.6483605924359561,1.5031042098999023
0.1,0.1,linear,english,1,0.5975693714520696,1.9007859230041504
0.1,0.1,poly,english,1,0.22125323148634168,2.3446877002716064
0.1,0.1,rbf,english,1,0.25783034045449754,2.597409645716349
0.1,0.1,sigmoid,english,1,0.5049084151726998,1.445757309595744
0.25,1e-05,linear,english,1,0.5969288462582671,1.9304237365722656
0.25,1e-05,poly,english,1,0.10593961604405461,2.4686080614725747
0.25,1e-05,rbf,english,1,0.18146509307363526,2.605785926183065
0.25,1e-05,sigmoid,english,1,0.3716302019764938,2.573979616165161
0.25,0.0001,linear,english,1,0.5969288462582671,1.9304869969685872
0.25,0.0001,poly,english,1,0.15733598839433618,2.474276304244995
0.25,0.0001,rbf,english,1,0.40271198640067835,2.2132568359375
0.25,0.0001,sigmoid,english,1,0.4288927066773997,2.482903480529785
0.25,0.001,linear,english,1,0.5969288462582671,1.9276250998179119
0.25,0.001,poly,english,1,0.2143136905352874,2.3074180285135903
0.25,0.001,rbf,english,1,0.32498989568332287,2.265568653742472
0.25,0.001,sigmoid,english,1,0.6306897485728732,1.6548566818237305
0.25,0.01,linear,english,1,0.5969288462582671,1.928734302520752
0.25,0.01,poly,english,1,0.22125323148634168,2.347182353337606
0.25,0.01,rbf,english,1,0.2646064549348332,2.7957685788472495
0.25,0.01,sigmoid,english,1,0.6473531593344082,1.2728456656138103
0.25,0.1,linear,english,1,0.5969288462582671,1.9219568570454915
0.25,0.1,poly,english,1,0.22125323148634168,2.3478554089864097
0.25,0.1,rbf,english,1,0.26062172213462254,2.6033589045206704
0.25,0.1,sigmoid,english,1,0.5058014963873526,1.2292507489522297
0.5,1e-05,linear,english,1,0.5964734086585864,1.927184025446574
0.5,1e-05,poly,english,1,0.10593961604405461,2.470515489578247
0.5,1e-05,rbf,english,1,0.2921413975299183,2.5248706340789795
0.5,1e-05,sigmoid,english,1,0.3716302019764938,2.5825980504353843
0.5,0.0001,linear,english,1,0.5964734086585864,1.9319880803426106
0.5,0.0001,poly,english,1,0.14911575061572965,2.4508914152781167
0.5,0.0001,rbf,english,1,0.4282395723777026,2.1259733041127524
0.5,0.0001,sigmoid,english,1,0.4848202932886027,2.2875982920328775
0.5,0.001,linear,english,1,0.5964734086585864,1.9319306214650471
0.5,0.001,poly,english,1,0.21215945577930576,2.4450653394063315
0.5,0.001,rbf,english,1,0.3386630255340088,2.2964053948720298
0.5,0.001,sigmoid,english,1,0.6145307846088622,1.427874485651652
0.5,0.01,linear,english,1,0.5964734086585864,1.9248056411743164
0.5,0.01,poly,english,1,0.22125323148634168,2.355633099873861
0.5,0.01,rbf,english,1,0.2664919428902384,2.8644566535949707
0.5,0.01,sigmoid,english,1,0.6205900228347899,1.0855432351430256
0.5,0.1,linear,english,1,0.5964734086585864,1.9354236920674641
0.5,0.1,poly,english,1,0.22125323148634168,2.3414451281229653
0.5,0.1,rbf,english,1,0.2628679262851909,2.637299060821533
0.5,0.1,sigmoid,english,1,0.5111986601219222,1.1031595865885417
0.75,1e-05,linear,english,1,0.5957039999248531,1.8982160091400146
0.75,1e-05,poly,english,1,0.10593961604405461,2.462918678919474
0.75,1e-05,rbf,english,1,0.31774662526102054,2.4515666166941323
0.75,1e-05,sigmoid,english,1,0.3716302019764938,2.584719737370809
0.75,0.0001,linear,english,1,0.5957039999248531,1.9148056507110596
0.75,0.0001,poly,english,1,0.15381964699383094,2.438708543777466
0.75,0.0001,rbf,english,1,0.4651406335513723,2.0875422954559326
0.75,0.0001,sigmoid,english,1,0.5618136555270252,2.1539801756540933
0.75,0.001,linear,english,1,0.5957039999248531,1.9007635116577148
0.75,0.001,poly,english,1,0.2127835441743158,2.412560780843099
0.75,0.001,rbf,english,1,0.3617901003179442,2.5006562074025473
0.75,0.001,sigmoid,english,1,0.601939920202494,1.3044293721516926
0.75,0.01,linear,english,1,0.5957039999248531,1.9111086527506511
0.75,0.01,poly,english,1,0.22125323148634168,2.353439966837565
0.75,0.01,rbf,english,1,0.2878257967155691,3.0267056624094644
0.75,0.01,sigmoid,english,1,0.6196051378266044,1.0140223503112793
0.75,0.1,linear,english,1,0.5957039999248531,1.903974135716756
0.75,0.1,poly,english,1,0.22125323148634168,2.3330376942952475
0.75,0.1,rbf,english,1,0.2656694721794984,2.6446336110432944
0.75,0.1,sigmoid,english,1,0.5060823242527538,1.065050522486369
1,1e-05,linear,english,1,0.5930323855246558,1.9298418362935383
1,1e-05,poly,english,1,0.10593961604405461,2.4709750016530356
1,1e-05,rbf,english,1,0.34474324612135465,2.413556973139445
1,1e-05,sigmoid,english,1,0.3716302019764938,2.572601795196533
1,0.0001,linear,english,1,0.5930323855246558,1.926910638809204
1,0.0001,poly,english,1,0.15437763412282315,2.4462894598642984
1,0.0001,rbf,english,1,0.497489355836852,2.1339778900146484
1,0.0001,sigmoid,english,1,0.5971140621074246,2.0796342690785727
1,0.001,linear,english,1,0.5930323855246558,1.9237031936645508
1,0.001,poly,english,1,0.21347708788937178,2.3941566944122314
1,0.001,rbf,english,1,0.37201705473848307,2.6186370849609375
1,0.001,sigmoid,english,1,0.59567132139591,1.240394910176595
1,0.01,linear,english,1,0.5930323855246558,1.9258046944936116
1,0.01,poly,english,1,0.22125323148634168,2.3701170285542807
1,0.01,rbf,english,1,0.29820048189500514,3.291420300801595
1,0.01,sigmoid,english,1,0.6078262795229431,0.981213649113973
1,0.1,linear,english,1,0.5930323855246558,1.929155985514323
1,0.1,poly,english,1,0.22125323148634168,2.340517282485962
1,0.1,rbf,english,1,0.26959519537803406,2.83774733543396
1,0.1,sigmoid,english,1,0.5159610465625031,1.0160977045694988
1.1,1e-05,linear,english,1,0.5922798848244516,1.9242912133534749
1.1,1e-05,poly,english,1,0.10593961604405461,2.465810696283976
1.1,1e-05,rbf,english,1,0.35909343183829145,2.3959829807281494
1.1,1e-05,sigmoid,english,1,0.3716302019764938,2.5755797227223716
1.1,0.0001,linear,english,1,0.5922798848244516,1.9248307545979817
1.1,0.0001,poly,english,1,0.1552151452349613,2.453659454981486
1.1,0.0001,rbf,english,1,0.5123526987342384,2.1336490313212075
1.1,0.0001,sigmoid,english,1,0.6046560799700569,2.0803727308909097
1.1,0.001,linear,english,1,0.5922798848244516,1.9310108820597331
1.1,0.001,poly,english,1,0.21349008926636612,2.4362076918284097
1.1,0.001,rbf,english,1,0.3781497132262665,2.6042861143747964
1.1,0.001,sigmoid,english,1,0.592298969160465,1.2117700576782227
1.1,0.01,linear,english,1,0.5922798848244516,1.9265203475952148
1.1,0.01,poly,english,1,0.22125323148634168,2.363976319630941
1.1,0.01,rbf,english,1,0.29916081368130887,3.402252435684204
1.1,0.01,sigmoid,english,1,0.6070456061888904,0.9571386178334554
1.1,0.1,linear,english,1,0.5922798848244516,1.9276750882466633
1.1,0.1,poly,english,1,0.22125323148634168,2.3359970251719155
1.1,0.1,rbf,english,1,0.27114410071252526,2.885974327723185
1.1,0.1,sigmoid,english,1,0.4976032532365786,1.030189832051595
1.5,1e-05,linear,english,1,0.5864998318675849,1.893725315729777
1.5,1e-05,poly,english,1,0.10593961604405461,2.4605534871419272
1.5,1e-05,rbf,english,1,0.39413746649308945,2.318092664082845
1.5,1e-05,sigmoid,english,1,0.3724726728222521,2.557857036590576
1.5,0.0001,linear,english,1,0.5864998318675849,1.9018055597941081
1.5,0.0001,poly,english,1,0.15891094173640358,2.4385512669881186
1.5,0.0001,rbf,english,1,0.548240631548676,2.2934897740681968
1.5,0.0001,sigmoid,english,1,0.6157019960274598,1.9704471429189045
1.5,0.001,linear,english,1,0.5864998318675849,1.8903034528096516
1.5,0.001,poly,english,1,0.21452184456161735,2.3366127808888755
1.5,0.001,rbf,english,1,0.38445638219569717,2.65775465965271
1.5,0.001,sigmoid,english,1,0.576562079096869,1.1476860841115315
1.5,0.01,linear,english,1,0.5864998318675849,1.8862022558848064
1.5,0.01,poly,english,1,0.22125323148634168,2.358381191889445
1.5,0.01,rbf,english,1,0.29916081368130887,3.412662903467814
1.5,0.01,sigmoid,english,1,0.6119462292766992,0.9130775928497314
1.5,0.1,linear,english,1,0.5864998318675849,1.8908572991689045
1.5,0.1,poly,english,1,0.22125323148634168,2.3322486877441406
1.5,0.1,rbf,english,1,0.27114410071252526,2.8820432821909585
1.5,0.1,sigmoid,english,1,0.4980808129611713,1.0201751391092937
2,1e-05,linear,english,1,0.5840500054241723,2.3022360801696777
2,1e-05,poly,english,1,0.10593961604405461,2.4803570906321206
2,1e-05,rbf,english,1,0.4359782282544326,2.263495365778605
2,1e-05,sigmoid,english,1,0.37398090727734923,2.522875706354777
2,0.0001,linear,english,1,0.5840500054241723,2.2950973510742188
2,0.0001,poly,english,1,0.16527254131012134,2.43245800336202
2,0.0001,rbf,english,1,0.5598228684661901,2.323807954788208
2,0.0001,sigmoid,english,1,0.6236035871781381,2.12316099802653
2,0.001,linear,english,1,0.5840500054241723,2.301284074783325
2,0.001,poly,english,1,0.21526139397533192,2.330672343571981
2,0.001,rbf,english,1,0.3825879512294847,2.61283802986145
2,0.001,sigmoid,english,1,0.5647219265053066,1.0932777722676594
2,0.01,linear,english,1,0.5840500054241723,2.294060389200846
2,0.01,poly,english,1,0.22125323148634168,2.3605515162150064
2,0.01,rbf,english,1,0.29916081368130887,3.4103471438090005
2,0.01,sigmoid,english,1,0.5966134546663212,0.8981583118438721
2,0.1,linear,english,1,0.5840500054241723,2.2982747554779053
2,0.1,poly,english,1,0.22125323148634168,2.343562126159668
2,0.1,rbf,english,1,0.27114410071252526,2.872102419535319
2,0.1,sigmoid,english,1,0.4950081246915265,1.0226251284281414
2.5,1e-05,linear,english,1,0.5821026342579377,2.0190021991729736
2.5,1e-05,poly,english,1,0.10593961604405461,2.461200396219889
2.5,1e-05,rbf,english,1,0.45405085967047504,2.2024463017781577
2.5,1e-05,sigmoid,english,1,0.38664605562964316,2.4873828887939453
2.5,0.0001,linear,english,1,0.5821026342579377,2.0260279973347983
2.5,0.0001,poly,english,1,0.17082816617507038,2.419849077860514
2.5,0.0001,rbf,english,1,0.5635070557602705,2.3830841382344565
2.5,0.0001,sigmoid,english,1,0.6208992501193459,2.225614070892334
2.5,0.001,linear,english,1,0.5821026342579377,2.0228126843770347
2.5,0.001,poly,english,1,0.2167968635614337,2.477071205774943
2.5,0.001,rbf,english,1,0.3822180325654285,2.6382922331492105
2.5,0.001,sigmoid,english,1,0.5610825139860892,1.0487173398335774
2.5,0.01,linear,english,1,0.5821026342579377,2.020799239476522
2.5,0.01,poly,english,1,0.22125323148634168,2.372279405593872
2.5,0.01,rbf,english,1,0.29916081368130887,3.4195524056752524
2.5,0.01,sigmoid,english,1,0.5890179882018817,0.8668229579925537
2.5,0.1,linear,english,1,0.5821026342579377,2.023665984471639
2.5,0.1,poly,english,1,0.22125323148634168,2.3426549434661865
2.5,0.1,rbf,english,1,0.27114410071252526,2.8861653804779053
2.5,0.1,sigmoid,english,1,0.4947801395810651,0.999651034673055
3,1e-05,linear,english,1,0.5799123645525545,2.0266135533650718
3,1e-05,poly,english,1,0.10593961604405461,2.462684949239095
3,1e-05,rbf,english,1,0.4770078684299379,2.1590487162272134
3,1e-05,sigmoid,english,1,0.42523588420947833,2.448319991429647
3,0.0001,linear,english,1,0.5799123645525545,2.029839356740316
3,0.0001,poly,english,1,0.1794124655139565,2.417203664779663
3,0.0001,rbf,english,1,0.5648814150436495,2.4623493353525796
3,0.0001,sigmoid,english,1,0.618827518167849,2.2742746671040854
3,0.001,linear,english,1,0.5799123645525545,2.0258070627848306
3,0.001,poly,english,1,0.218091261484215,2.496981382369995
3,0.001,rbf,english,1,0.3816583707592652,2.622606118520101
3,0.001,sigmoid,english,1,0.5581710721611097,1.0115066369374592
3,0.01,linear,english,1,0.5799123645525545,2.0206499099731445
3,0.01,poly,english,1,0.22125323148634168,2.359568993250529
3,0.01,rbf,english,1,0.29916081368130887,3.4151297410329184
3,0.01,sigmoid,english,1,0.5996189839690059,0.8565336068471273
3,0.1,linear,english,1,0.5799123645525545,2.020374059677124
3,0.1,poly,english,1,0.22125323148634168,2.335090080897013
3,0.1,rbf,english,1,0.27114410071252526,2.8709062735239663
3,0.1,sigmoid,english,1,0.4808876434131086,1.0023667017618816
0.01,1e-05,linear,english,2,0.48728356182020477,2.531191031138102
0.01,1e-05,poly,english,2,0.21069895915400327,3.265244960784912
0.01,1e-05,rbf,english,2,0.1615854072143432,3.4243136246999106
0.01,1e-05,sigmoid,english,2,0.27267387794275627,3.3380247751871743
0.01,0.0001,linear,english,2,0.48728356182020477,2.5467753410339355
0.01,0.0001,poly,english,2,0.2774017338574974,3.2561240196228027
0.01,0.0001,rbf,english,2,0.3103088468437755,3.3402469952901206
0.01,0.0001,sigmoid,english,2,0.3218359111594733,3.3630496660868325
0.01,0.001,linear,english,2,0.48728356182020477,2.5440866947174072
0.01,0.001,poly,english,2,0.1894923715351453,2.9873342514038086
0.01,0.001,rbf,english,2,0.25792716621555584,3.336955706278483
0.01,0.001,sigmoid,english,2,0.3014054595863815,3.1850613753000894
0.01,0.01,linear,english,2,0.48728356182020477,2.528854767481486
0.01,0.01,poly,english,2,0.19480679781326046,2.443446397781372
0.01,0.01,rbf,english,2,0.25671837471760045,3.427042245864868
0.01,0.01,sigmoid,english,2,0.4179037488930301,2.9664554595947266
0.01,0.1,linear,english,2,0.48728356182020477,2.530040740966797
0.01,0.1,poly,english,2,0.19480679781326046,2.4454216957092285
0.01,0.1,rbf,english,2,0.2589554135197815,3.222539027531942
0.01,0.1,sigmoid,english,2,0.4724759600665012,2.91096297899882
0.1,1e-05,linear,english,2,0.481998857869717,2.439096371332804
0.1,1e-05,poly,english,2,0.21069895915400327,3.263252019882202
0.1,1e-05,rbf,english,2,0.2536064764082927,3.232922315597534
0.1,1e-05,sigmoid,english,2,0.27267387794275627,3.3473087151845298
0.1,0.0001,linear,english,2,0.481998857869717,2.433932145436605
0.1,0.0001,poly,english,2,0.14327044079732443,3.20733634630839
0.1,0.0001,rbf,english,2,0.3281384634879902,2.961867332458496
0.1,0.0001,sigmoid,english,2,0.322970949315489,3.0734481811523438
0.1,0.001,linear,english,2,0.481998857869717,2.448359966278076
0.1,0.001,poly,english,2,0.19092667683931716,2.952324549357096
0.1,0.001,rbf,english,2,0.26110937624171,3.2791605790456138
0.1,0.001,sigmoid,english,2,0.5106981006606748,2.2413570880889893
0.1,0.01,linear,english,2,0.481998857869717,2.4402502377827964
0.1,0.01,poly,english,2,0.19480679781326046,2.4476170539855957
0.1,0.01,rbf,english,2,0.25671837471760045,3.421526034673055
0.1,0.01,sigmoid,english,2,0.6375961401644583,1.8630104859670003
0.1,0.1,linear,english,2,0.481998857869717,2.4323315620422363
0.1,0.1,poly,english,2,0.19480679781326046,2.440218210220337
0.1,0.1,rbf,english,2,0.2589554135197815,3.2171640396118164
0.1,0.1,sigmoid,english,2,0.5676937534855148,1.7704633076985676
0.25,1e-05,linear,english,2,0.481998857869717,2.43428111076355
0.25,1e-05,poly,english,2,0.21069895915400327,3.277414004007975
0.25,1e-05,rbf,english,2,0.2829581949698863,3.0233649412790933
0.25,1e-05,sigmoid,english,2,0.27267387794275627,3.336169719696045
0.25,0.0001,linear,english,2,0.481998857869717,2.4352970123291016
0.25,0.0001,poly,english,2,0.14010830545708317,3.1445950667063394
0.25,0.0001,rbf,english,2,0.3357907162403953,2.8772031466166177
0.25,0.0001,sigmoid,english,2,0.33594147454226414,2.796152909596761
0.25,0.001,linear,english,2,0.481998857869717,2.4373130798339844
0.25,0.001,poly,english,2,0.19082478442699494,2.8281897703806558
0.25,0.001,rbf,english,2,0.26927057446205427,3.213411490122477
0.25,0.001,sigmoid,english,2,0.646564687227661,1.9738192558288574
0.25,0.01,linear,english,2,0.481998857869717,2.4317482312520347
0.25,0.01,poly,english,2,0.19480679781326046,2.4484256903330484
0.25,0.01,rbf,english,2,0.2611851452943986,3.4559082984924316
0.25,0.01,sigmoid,english,2,0.6433165133773666,1.560708999633789
0.25,0.1,linear,english,2,0.481998857869717,2.432544549306234
0.25,0.1,poly,english,2,0.19480679781326046,2.443708340326945
0.25,0.1,rbf,english,2,0.2617470553013314,3.230984687805176
0.25,0.1,sigmoid,english,2,0.539240396451229,1.4716294606526692
0.5,1e-05,linear,english,2,0.481998857869717,2.4318118890126548
0.5,1e-05,poly,english,2,0.21069895915400327,3.2649643421173096
0.5,1e-05,rbf,english,2,0.28895945748913515,2.8983586629231772
0.5,1e-05,sigmoid,english,2,0.27267387794275627,3.244180679321289
0.5,0.0001,linear,english,2,0.481998857869717,2.4365760485331216
0.5,0.0001,poly,english,2,0.12720195932291972,3.1679536501566568
0.5,0.0001,rbf,english,2,0.3453336218920977,2.878836154937744
0.5,0.0001,sigmoid,english,2,0.47678733815107815,2.6276243527730307
0.5,0.001,linear,english,2,0.481998857869717,2.432008663813273
0.5,0.001,poly,english,2,0.1913172780555884,2.709262212117513
0.5,0.001,rbf,english,2,0.278259613335233,3.2257882754007974
0.5,0.001,sigmoid,english,2,0.6235808377051651,1.7288806438446045
0.5,0.01,linear,english,2,0.481998857869717,2.4331554571787515
0.5,0.01,poly,english,2,0.19480679781326046,2.458087126413981
0.5,0.01,rbf,english,2,0.2617470553013314,3.4509783585866294
0.5,0.01,sigmoid,english,2,0.6322129989903673,1.3607906500498455
0.5,0.1,linear,english,2,0.481998857869717,2.4322640895843506
0.5,0.1,poly,english,2,0.19480679781326046,2.438766082127889
0.5,0.1,rbf,english,2,0.2617470553013314,3.2567646503448486
0.5,0.1,sigmoid,english,2,0.518734651689818,1.3556073506673176
0.75,1e-05,linear,english,2,0.481998857869717,2.432420253753662
0.75,1e-05,poly,english,2,0.21069895915400327,3.275543530782064
0.75,1e-05,rbf,english,2,0.3041011823286958,2.836918274561564
0.75,1e-05,sigmoid,english,2,0.2752997860239243,3.157649358113607
0.75,0.0001,linear,english,2,0.481998857869717,2.4520792961120605
0.75,0.0001,poly,english,2,0.13698950262164636,3.1293650468190513
0.75,0.0001,rbf,english,2,0.36428127114716813,3.070425113042196
0.75,0.0001,sigmoid,english,2,0.5618686795423533,2.564610719680786
0.75,0.001,linear,english,2,0.481998857869717,2.436813990275065
0.75,0.001,poly,english,2,0.1913172780555884,2.609916925430298
0.75,0.001,rbf,english,2,0.2869614708686902,3.358870347340902
0.75,0.001,sigmoid,english,2,0.6117062674537528,1.6052873929341633
0.75,0.01,linear,english,2,0.481998857869717,2.437396685282389
0.75,0.01,poly,english,2,0.19480679781326046,2.446553389231364
0.75,0.01,rbf,english,2,0.2672472989262625,3.470747232437134
0.75,0.01,sigmoid,english,2,0.6208944595392653,1.266832669576009
0.75,0.1,linear,english,2,0.481998857869717,2.4303104082743325
0.75,0.1,poly,english,2,0.19480679781326046,2.442999283472697
0.75,0.1,rbf,english,2,0.26287721380973356,3.2976563771565757
0.75,0.1,sigmoid,english,2,0.5051738367044952,1.2996631463368733
1,1e-05,linear,english,2,0.481998857869717,2.431116819381714
1,1e-05,poly,english,2,0.21069895915400327,3.268440326054891
1,1e-05,rbf,english,2,0.31816914915529676,2.7864198684692383
1,1e-05,sigmoid,english,2,0.2769711807881459,3.084784666697184
1,0.0001,linear,english,2,0.481998857869717,2.4289414087931314
1,0.0001,poly,english,2,0.168947753623098,3.1308492024739585
1,0.0001,rbf,english,2,0.37776830470378236,3.251312335332235
1,0.0001,sigmoid,english,2,0.5904605840238627,2.5516160329182944
1,0.001,linear,english,2,0.481998857869717,2.4314966996510825
1,0.001,poly,english,2,0.1917933001942124,2.5896740754445395
1,0.001,rbf,english,2,0.2902079462919882,3.5115676720937095
1,0.001,sigmoid,english,2,0.6023684651715028,1.53026549021403
1,0.01,linear,english,2,0.481998857869717,2.4370543162027993
1,0.01,poly,english,2,0.19480679781326046,2.4439863363901773
1,0.01,rbf,english,2,0.27190543223149427,3.7013203303019204
1,0.01,sigmoid,english,2,0.6095647077430061,1.205976406733195
1,0.1,linear,english,2,0.481998857869717,2.4408865769704184
1,0.1,poly,english,2,0.19480679781326046,2.449935038884481
1,0.1,rbf,english,2,0.2656570438140413,3.4365049997965493
1,0.1,sigmoid,english,2,0.49927922782451883,1.2703749338785808
1.1,1e-05,linear,english,2,0.481998857869717,2.436779737472534
1.1,1e-05,poly,english,2,0.21069895915400327,3.2739006678263345
1.1,1e-05,rbf,english,2,0.3228727078216347,2.7714147567749023
1.1,1e-05,sigmoid,english,2,0.2801382202973546,3.0545613765716553
1.1,0.0001,linear,english,2,0.481998857869717,2.431426684061686
1.1,0.0001,poly,english,2,0.17706201675262803,3.1187820434570312
1.1,0.0001,rbf,english,2,0.38323116459779033,3.2840498288472495
1.1,0.0001,sigmoid,english,2,0.5951007165824035,2.5293257236480713
1.1,0.001,linear,english,2,0.481998857869717,2.434108018875122
1.1,0.001,poly,english,2,0.1927728493581291,2.5442440509796143
1.1,0.001,rbf,english,2,0.29653477726753436,3.558225631713867
1.1,0.001,sigmoid,english,2,0.5925127806165557,1.5008633931477864
1.1,0.01,linear,english,2,0.481998857869717,2.442596753438314
1.1,0.01,poly,english,2,0.19480679781326046,2.449592351913452
1.1,0.01,rbf,english,2,0.27190543223149427,3.769970734914144
1.1,0.01,sigmoid,english,2,0.6173277086380358,1.1861778895060222
1.1,0.1,linear,english,2,0.481998857869717,2.4366366068522134
1.1,0.1,poly,english,2,0.19480679781326046,2.452329238255819
1.1,0.1,rbf,english,2,0.2656570438140413,3.4974258740743003
1.1,0.1,sigmoid,english,2,0.5065084799964675,1.2641305923461914
1.5,1e-05,linear,english,2,0.481998857869717,2.4359823067982993
1.5,1e-05,poly,english,2,0.21069895915400327,3.2766266663869223
1.5,1e-05,rbf,english,2,0.3453116609370257,2.752532720565796
1.5,1e-05,sigmoid,english,2,0.32477521742910537,2.9746033350626626
1.5,0.0001,linear,english,2,0.481998857869717,2.437465031941732
1.5,0.0001,poly,english,2,0.22630187071291727,3.107142925262451
1.5,0.0001,rbf,english,2,0.39693558361856596,3.330155611038208
1.5,0.0001,sigmoid,english,2,0.5974193867727423,2.680819511413574
1.5,0.001,linear,english,2,0.481998857869717,2.450446049372355
1.5,0.001,poly,english,2,0.19420221758720432,2.5197486877441406
1.5,0.001,rbf,english,2,0.29809768380493396,3.605411926905314
1.5,0.001,sigmoid,english,2,0.5907957235987747,1.4174314339955647
1.5,0.01,linear,english,2,0.481998857869717,2.4251341819763184
1.5,0.01,poly,english,2,0.19480679781326046,2.4490219751993814
1.5,0.01,rbf,english,2,0.27190543223149427,3.7699440320332847
1.5,0.01,sigmoid,english,2,0.6158386043554113,1.1487369537353516
1.5,0.1,linear,english,2,0.481998857869717,2.4387495517730713
1.5,0.1,poly,english,2,0.19480679781326046,2.443161646525065
1.5,0.1,rbf,english,2,0.2656570438140413,3.5011630058288574
1.5,0.1,sigmoid,english,2,0.4974075430162568,1.2514029343922932
2,1e-05,linear,english,2,0.481998857869717,2.4457252820332847
2,1e-05,poly,english,2,0.21069895915400327,3.2707300980885825
2,1e-05,rbf,english,2,0.37198856124209695,2.7906506856282554
2,1e-05,sigmoid,english,2,0.3988977794020257,2.928987979888916
2,0.0001,linear,english,2,0.481998857869717,2.4357919692993164
2,0.0001,poly,english,2,0.20337406485165546,3.051373243331909
2,0.0001,rbf,english,2,0.4013301739031287,3.277475674947103
2,0.0001,sigmoid,english,2,0.5949779979115636,2.709937810897827
2,0.001,linear,english,2,0.481998857869717,2.436141014099121
2,0.001,poly,english,2,0.19468958159625727,2.464407126108805
2,0.001,rbf,english,2,0.29741384667932563,3.6113250255584717
2,0.001,sigmoid,english,2,0.5723106049036004,1.340734561284383
2,0.01,linear,english,2,0.481998857869717,2.4429136912027993
2,0.01,poly,english,2,0.19480679781326046,2.4513959884643555
2,0.01,rbf,english,2,0.27190543223149427,3.771122932434082
2,0.01,sigmoid,english,2,0.6137229953339515,1.1352345943450928
2,0.1,linear,english,2,0.481998857869717,2.4352457523345947
