regularization,gamma,kernel,stopwords,n_grams,err,time
2,0.01,poly,None,1,0.301877934977622,2.621525526046753
2,0.01,rbf,None,1,0.28382052700824373,2.8942407766977944
2,0.01,sigmoid,None,1,0.5475167821281666,1.859057346979777
2,0.1,linear,None,1,0.6129906165136855,2.3722610473632812
2,0.1,poly,None,1,0.301877934977622,2.655694007873535
2,0.1,rbf,None,1,0.2596280598331056,2.4647766749064126
2,0.1,sigmoid,None,1,0.44064716797386366,2.1388357480367026
2.5,1e-05,linear,None,1,0.6129677896612334,2.369290749231974
2.5,1e-05,poly,None,1,0.24836461358249817,3.556469281514486
2.5,1e-05,rbf,None,1,0.4187837599860214,3.372565746307373
2.5,1e-05,sigmoid,None,1,0.30107740254983945,3.612807035446167
2.5,0.0001,linear,None,1,0.6129677896612334,2.919492483139038
2.5,0.0001,poly,None,1,0.288878048803733,3.760014216105143
2.5,0.0001,rbf,None,1,0.5616077484385785,3.670973539352417
2.5,0.0001,sigmoid,None,1,0.613196534705174,4.650302728017171
2.5,0.001,linear,None,1,0.6129677896612334,3.969688971837362
2.5,0.001,poly,None,1,0.26217771876905466,4.980636755625407
2.5,0.001,rbf,None,1,0.3511156034805334,2.6312266190846763
2.5,0.001,sigmoid,None,1,0.5425846095360777,1.7755121390024822
2.5,0.01,linear,None,1,0.6129677896612334,2.3713250954945884
2.5,0.01,poly,None,1,0.301877934977622,2.6279382705688477
2.5,0.01,rbf,None,1,0.28382052700824373,2.886265754699707
2.5,0.01,sigmoid,None,1,0.5444560521203167,1.821271022160848
2.5,0.1,linear,None,1,0.6129677896612334,2.376107613245646
2.5,0.1,poly,None,1,0.301877934977622,2.635713259379069
2.5,0.1,rbf,None,1,0.2596280598331056,2.4623489379882812
2.5,0.1,sigmoid,None,1,0.42433717947590904,2.132757584253947
3,1e-05,linear,None,1,0.6126942866130753,2.37865948677063
3,1e-05,poly,None,1,0.24836461358249817,3.5497560501098633
3,1e-05,rbf,None,1,0.46318844578719937,3.24806547164917
3,1e-05,sigmoid,None,1,0.3451632577011569,3.589441935221354
3,0.0001,linear,None,1,0.6126942866130753,2.3898452123006186
3,0.0001,poly,None,1,0.2920141153020537,3.0579353173573813
3,0.0001,rbf,None,1,0.5595434080902816,2.4648796717325845
3,0.0001,sigmoid,None,1,0.6123542086569699,2.6601316928863525
3,0.001,linear,None,1,0.6126942866130753,2.3743000825246177
3,0.001,poly,None,1,0.2781240403597958,2.6300955613454184
3,0.001,rbf,None,1,0.3511156034805334,2.409259796142578
3,0.001,sigmoid,None,1,0.5369712095704058,1.737834374109904
3,0.01,linear,None,1,0.6126942866130753,2.3774617513020835
3,0.01,poly,None,1,0.301877934977622,2.631572723388672
3,0.01,rbf,None,1,0.28382052700824373,2.89292311668396
3,0.01,sigmoid,None,1,0.5464066779320257,1.8102351029713948
3,0.1,linear,None,1,0.6126942866130753,2.3757646878560386
3,0.1,poly,None,1,0.301877934977622,2.6263434092203775
3,0.1,rbf,None,1,0.2596280598331056,2.461915969848633
3,0.1,sigmoid,None,1,0.4412630262242911,2.123056332270304
0.01,1e-05,linear,None,2,0.5590592736825385,3.079499085744222
0.01,1e-05,poly,None,2,0.24962111872258955,4.967026948928833
0.01,1e-05,rbf,None,2,0.20315036409470558,5.116756121317546
0.01,1e-05,sigmoid,None,2,0.2563057247157929,5.084120353062947
0.01,0.0001,linear,None,2,0.5590592736825385,3.0599499543507895
0.01,0.0001,poly,None,2,0.2700090760822042,4.402240514755249
0.01,0.0001,rbf,None,2,0.20071558966766387,5.072733640670776
0.01,0.0001,sigmoid,None,2,0.4272813854260711,5.226641098658244
0.01,0.001,linear,None,2,0.5590592736825385,3.0546929836273193
0.01,0.001,poly,None,2,0.18866453713657294,3.46684193611145
0.01,0.001,rbf,None,2,0.2560737774409773,5.39155642191569
0.01,0.001,sigmoid,None,2,0.5583043420233057,5.085423072179158
0.01,0.01,linear,None,2,0.5590592736825385,3.0575109322865806
0.01,0.01,poly,None,2,0.2566187737552887,3.4851632912953696
0.01,0.01,rbf,None,2,0.25573414303110537,5.26617964108785
0.01,0.01,sigmoid,None,2,0.5609992575577157,5.175381739934285
0.01,0.1,linear,None,2,0.5590592736825385,3.0526049931844077
0.01,0.1,poly,None,2,0.2566187737552887,3.5001262029012046
0.01,0.1,rbf,None,2,0.25573414303110537,4.944298346837361
0.01,0.1,sigmoid,None,2,0.46276564017624944,5.1210042635599775
0.1,1e-05,linear,None,2,0.5590592736825385,3.0618037382761636
0.1,1e-05,poly,None,2,0.24962111872258955,4.9593559106191
0.1,1e-05,rbf,None,2,0.21477417939834886,5.0940321286519366
0.1,1e-05,sigmoid,None,2,0.2563057247157929,5.109193642934163
0.1,0.0001,linear,None,2,0.5590592736825385,3.06318990389506
0.1,0.0001,poly,None,2,0.24865019883581652,3.7874656518300376
0.1,0.0001,rbf,None,2,0.28353007178772605,5.031108061472575
0.1,0.0001,sigmoid,None,2,0.4272813854260711,5.107439915339152
0.1,0.001,linear,None,2,0.5590592736825385,3.0505390961964927
0.1,0.001,poly,None,2,0.19401350288341201,3.467909256617228
0.1,0.001,rbf,None,2,0.2560737774409773,5.378350337346395
0.1,0.001,sigmoid,None,2,0.6176596072913422,4.656533400217692
0.1,0.01,linear,None,2,0.5590592736825385,3.060450633366903
0.1,0.01,poly,None,2,0.2566187737552887,3.521958669026693
0.1,0.01,rbf,None,2,0.25573414303110537,5.292239665985107
0.1,0.01,sigmoid,None,2,0.5911721379843559,3.9794580141703286
0.1,0.1,linear,None,2,0.5590592736825385,3.054297129313151
0.1,0.1,poly,None,2,0.2566187737552887,3.4913507302602134
0.1,0.1,rbf,None,2,0.25573414303110537,4.992163737614949
0.1,0.1,sigmoid,None,2,0.4601727855578299,3.798120101292928
0.25,1e-05,linear,None,2,0.5590592736825385,3.0608693758646646
0.25,1e-05,poly,None,2,0.24962111872258955,4.967413028081258
0.25,1e-05,rbf,None,2,0.24285166468989672,5.015243689219157
0.25,1e-05,sigmoid,None,2,0.2563057247157929,5.088313341140747
0.25,0.0001,linear,None,2,0.5590592736825385,3.052192290623983
0.25,0.0001,poly,None,2,0.1896290376808334,3.6272943019866943
0.25,0.0001,rbf,None,2,0.3174617959215354,4.924998124440511
0.25,0.0001,sigmoid,None,2,0.48889739758100975,4.915966510772705
0.25,0.001,linear,None,2,0.5590592736825385,3.060701767603556
0.25,0.001,poly,None,2,0.25845410233904675,3.4842023849487305
0.25,0.001,rbf,None,2,0.25981136395564514,5.421975930531819
0.25,0.001,sigmoid,None,2,0.5759547095901484,3.9077123006184897
0.25,0.01,linear,None,2,0.5590592736825385,3.0603319803873696
0.25,0.01,poly,None,2,0.2566187737552887,3.7033570607503257
0.25,0.01,rbf,None,2,0.2589753477903717,5.796139399210612
0.25,0.01,sigmoid,None,2,0.570021575902894,3.3749895890553794
0.25,0.1,linear,None,2,0.5590592736825385,3.057771682739258
0.25,0.1,poly,None,2,0.2566187737552887,3.4980390071868896
0.25,0.1,rbf,None,2,0.25852518447335715,4.893699566523234
0.25,0.1,sigmoid,None,2,0.4335632124235815,3.3135613600413003
0.5,1e-05,linear,None,2,0.5590592736825385,3.058243672053019
0.5,1e-05,poly,None,2,0.24962111872258955,4.9502285321553545
0.5,1e-05,rbf,None,2,0.2623480891233284,4.923179705937703
0.5,1e-05,sigmoid,None,2,0.2594260566136665,5.05837353070577
0.5,0.0001,linear,None,2,0.5590592736825385,3.0514326890309653
0.5,0.0001,poly,None,2,0.19067180061558706,3.5508872667948403
0.5,0.0001,rbf,None,2,0.33363817536849333,4.539798418680827
0.5,0.0001,sigmoid,None,2,0.5591688147056803,4.456155935923259
0.5,0.001,linear,None,2,0.5590592736825385,3.0666073163350425
0.5,0.001,poly,None,2,0.2566187737552887,3.4921783606211343
0.5,0.001,rbf,None,2,0.2607871651330189,5.157268285751343
0.5,0.001,sigmoid,None,2,0.5363363746727071,3.315601348876953
0.5,0.01,linear,None,2,0.5590592736825385,3.054357926050822
0.5,0.01,poly,None,2,0.2566187737552887,3.496746301651001
0.5,0.01,rbf,None,2,0.2594809995723261,4.744204044342041
0.5,0.01,sigmoid,None,2,0.5415242869991784,3.0410872300465903
0.5,0.1,linear,None,2,0.5590592736825385,3.0618037382761636
0.5,0.1,poly,None,2,0.2566187737552887,3.484398365020752
0.5,0.1,rbf,None,2,0.25852518447335715,4.456903298695882
0.5,0.1,sigmoid,None,2,0.425402756709988,3.1332716941833496
0.75,1e-05,linear,None,2,0.5590592736825385,3.059214433034261
0.75,1e-05,poly,None,2,0.24962111872258955,4.957810560862224
0.75,1e-05,rbf,None,2,0.30700760000272637,4.710087617238362
0.75,1e-05,sigmoid,None,2,0.268157947435906,4.932698726654053
0.75,0.0001,linear,None,2,0.5590592736825385,3.056166887283325
0.75,0.0001,poly,None,2,0.1913708823283317,3.5309013525644937
0.75,0.0001,rbf,None,2,0.34640657937907204,4.01964012781779
0.75,0.0001,sigmoid,None,2,0.5650192458371869,3.9984072844187417
0.75,0.001,linear,None,2,0.5590592736825385,3.079352935155233
0.75,0.001,poly,None,2,0.2566187737552887,3.501847982406616
0.75,0.001,rbf,None,2,0.2657034423489965,4.68957765897115
0.75,0.001,sigmoid,None,2,0.5299089572889096,3.03986390431722
0.75,0.01,linear,None,2,0.5590592736825385,3.058054288228353
0.75,0.01,poly,None,2,0.2566187737552887,3.489539305369059
0.75,0.01,rbf,None,2,0.26208480500992976,4.2097240289052325
0.75,0.01,sigmoid,None,2,0.5353835425688059,2.9034576416015625
0.75,0.1,linear,None,2,0.5590592736825385,3.056648095448812
0.75,0.1,poly,None,2,0.2566187737552887,3.497828722000122
0.75,0.1,rbf,None,2,0.25852518447335715,3.953967571258545
0.75,0.1,sigmoid,None,2,0.42579612091343466,3.0732743740081787
1,1e-05,linear,None,2,0.5590592736825385,3.0525616804758706
1,1e-05,poly,None,2,0.25019044762884757,4.942892392476399
1,1e-05,rbf,None,2,0.3519218886306445,4.440787474314372
1,1e-05,sigmoid,None,2,0.2898658425257946,4.7907233238220215
1,0.0001,linear,None,2,0.5590592736825385,3.0660876433054605
1,0.0001,poly,None,2,0.19088425814636603,3.4973087310791016
1,0.0001,rbf,None,2,0.3515088544253819,3.9350104331970215
1,0.0001,sigmoid,None,2,0.5653577202115726,3.7591114044189453
1,0.001,linear,None,2,0.5590592736825385,3.054321050643921
1,0.001,poly,None,2,0.2566187737552887,3.4873202641805015
1,0.001,rbf,None,2,0.26682169838927416,4.719335476557414
1,0.001,sigmoid,None,2,0.5242527011402421,2.839676300684611
1,0.01,linear,None,2,0.5590592736825385,3.0557690461476645
1,0.01,poly,None,2,0.2566187737552887,3.4871269861857095
1,0.01,rbf,None,2,0.26185330366849685,4.097156206766765
1,0.01,sigmoid,None,2,0.5329425590236866,2.8140825430552163
1,0.1,linear,None,2,0.5590592736825385,3.0521185398101807
1,0.1,poly,None,2,0.2566187737552887,3.493557929992676
1,0.1,rbf,None,2,0.25852518447335715,3.8265860080718994
1,0.1,sigmoid,None,2,0.42304486903527777,3.0241199334462485
1.1,1e-05,linear,None,2,0.5590592736825385,3.0618313948313394
1.1,1e-05,poly,None,2,0.2500757834617812,4.941883325576782
1.1,1e-05,rbf,None,2,0.3694310517690272,4.318660020828247
1.1,1e-05,sigmoid,None,2,0.300846956609812,4.716647307078044
1.1,0.0001,linear,None,2,0.5590592736825385,3.0528887112935386
1.1,0.0001,poly,None,2,0.19088425814636603,3.5013489723205566
1.1,0.0001,rbf,None,2,0.3544138255870963,3.7683406670888266
1.1,0.0001,sigmoid,None,2,0.5674366671499683,3.6909364064534507
1.1,0.001,linear,None,2,0.5590592736825385,3.0563153425852456
1.1,0.001,poly,None,2,0.2566187737552887,3.5051962534586587
1.1,0.001,rbf,None,2,0.26682169838927416,4.494024038314819
1.1,0.001,sigmoid,None,2,0.5200185774676672,2.8129135767618814
1.1,0.01,linear,None,2,0.5590592736825385,3.058117628097534
1.1,0.01,poly,None,2,0.2566187737552887,3.508923610051473
1.1,0.01,rbf,None,2,0.26241984653764466,3.92849063873291
1.1,0.01,sigmoid,None,2,0.5403524960653171,2.8076489766438804
1.1,0.1,linear,None,2,0.5590592736825385,3.058253765106201
1.1,0.1,poly,None,2,0.2566187737552887,3.659443219502767
1.1,0.1,rbf,None,2,0.25852518447335715,3.707968791325887
1.1,0.1,sigmoid,None,2,0.41828365895352126,3.0067696571350098
1.5,1e-05,linear,None,2,0.5590592736825385,3.058882554372152
1.5,1e-05,poly,None,2,0.2510157349497703,4.928089698155721
1.5,1e-05,rbf,None,2,0.43122027882581815,4.0565652052561445
1.5,1e-05,sigmoid,None,2,0.3585760123578594,4.454545180002849
1.5,0.0001,linear,None,2,0.5590592736825385,3.0609888235727944
1.5,0.0001,poly,None,2,0.19065987524104444,3.484708309173584
1.5,0.0001,rbf,None,2,0.3539660152909189,3.3779914379119873
1.5,0.0001,sigmoid,None,2,0.5668300122946576,3.4458693663279214
1.5,0.001,linear,None,2,0.5590592736825385,3.060283342997233
1.5,0.001,poly,None,2,0.2566187737552887,3.4936907291412354
1.5,0.001,rbf,None,2,0.2673653585447498,4.155951340993245
1.5,0.001,sigmoid,None,2,0.5113357418302099,2.6228059927622476
1.5,0.01,linear,None,2,0.5590592736825385,3.068983316421509
1.5,0.01,poly,None,2,0.2566187737552887,3.486431439717611
1.5,0.01,rbf,None,2,0.26286398061547245,3.5335631370544434
1.5,0.01,sigmoid,None,2,0.5282603597376733,2.726634661356608
1.5,0.1,linear,None,2,0.5590592736825385,3.0563459396362305
1.5,0.1,poly,None,2,0.2566187737552887,3.688586870829264
1.5,0.1,rbf,None,2,0.25852518447335715,3.3425925572713218
1.5,0.1,sigmoid,None,2,0.4142961420793975,2.991413195927938
2,1e-05,linear,None,2,0.5590592736825385,3.0728988647460938
2,1e-05,poly,None,2,0.2532599216760742,4.874534368515015
2,1e-05,rbf,None,2,0.47788119422595005,3.8388609091440835
2,1e-05,sigmoid,None,2,0.431924640915928,4.265404462814331
2,0.0001,linear,None,2,0.5590592736825385,3.0694101651509604
2,0.0001,poly,None,2,0.19017166338573033,3.4807189305623374
2,0.0001,rbf,None,2,0.3510541077326106,3.26028839747111
2,0.0001,sigmoid,None,2,0.5672015428383955,3.317353089650472
2,0.001,linear,None,2,0.5590592736825385,3.057457129160563
2,0.001,poly,None,2,0.2566187737552887,3.4899720350901284
2,0.001,rbf,None,2,0.2673653585447498,4.043593327204387
2,0.001,sigmoid,None,2,0.5170973967184529,2.488903284072876
2,0.01,linear,None,2,0.5590592736825385,3.066688299179077
2,0.01,poly,None,2,0.2566187737552887,3.4881386756896973
2,0.01,rbf,None,2,0.26286398061547245,3.45346736907959
2,0.01,sigmoid,None,2,0.521132715739745,2.6929120222727456
2,0.1,linear,None,2,0.5590592736825385,3.060082276662191
2,0.1,poly,None,2,0.2566187737552887,3.4905579884847007
2,0.1,rbf,None,2,0.25852518447335715,3.2565502325693765
2,0.1,sigmoid,None,2,0.41243996298906976,2.9467204411824546
2.5,1e-05,linear,None,2,0.5590592736825385,3.0567193031311035
2.5,1e-05,poly,None,2,0.2532599216760742,4.826952219009399
2.5,1e-05,rbf,None,2,0.5029344330644302,3.6108190218607583
2.5,1e-05,sigmoid,None,2,0.4799196934475319,4.073451121648152
2.5,0.0001,linear,None,2,0.5590592736825385,3.049241065979004
2.5,0.0001,poly,None,2,0.18977705091822963,3.471153656641642
2.5,0.0001,rbf,None,2,0.3494933741979285,3.253603935241699
2.5,0.0001,sigmoid,None,2,0.5690222205963837,3.3110997676849365
2.5,0.001,linear,None,2,0.5590592736825385,3.057067632675171
2.5,0.001,poly,None,2,0.2566187737552887,3.4864346186319985
2.5,0.001,rbf,None,2,0.2673653585447498,4.042298952738444
2.5,0.001,sigmoid,None,2,0.5109043099457772,2.475510040918986
2.5,0.01,linear,None,2,0.5590592736825385,3.0892391999562583
2.5,0.01,poly,None,2,0.2566187737552887,3.4948431650797525
2.5,0.01,rbf,None,2,0.26286398061547245,3.457791487375895
2.5,0.01,sigmoid,None,2,0.5342754454346834,2.641370932261149
2.5,0.1,linear,None,2,0.5590592736825385,3.0639466444651284
2.5,0.1,poly,None,2,0.2566187737552887,3.4892733097076416
